"DateTime","Spot"
"08:02:29",6755.14013671875
"08:02:30",6755.14013671875
"08:02:31",6755.240234375
"08:02:32",6755.27001953125
"08:02:33",6755.25
"08:02:34",6755.52978515625
"08:02:35",6755.47021484375
"08:02:36",6755.68017578125
"08:02:37",6755.83984375
"08:02:38",6756.169921875
"08:02:39",6756.169921875
"08:02:40",6756.169921875
"08:02:41",6756.580078125
"08:02:42",6756.60986328125
"08:02:43",6756.58984375
"08:02:44",6756.41015625
"08:02:45",6756.56005859375
"08:02:46",6756.81005859375
"08:02:47",6756.81982421875
"08:02:48",6756.740234375
"08:02:49",6757.0498046875
"08:02:50",6756.97021484375
"08:02:51",6756.77001953125
"08:02:52",6756.77001953125
"08:02:53",6756.52978515625
"08:02:54",6756.5
"08:02:55",6756.64013671875
"08:02:56",6756.68994140625
"08:02:57",6756.58984375
"08:02:58",6756.490234375
"08:02:59",6756.490234375
"08:03:00",6756.5400390625
"08:03:01",6756.60986328125
"08:03:02",6756.4599609375
"08:03:03",6756.669921875
"08:03:04",6756.669921875
"08:03:05",6756.669921875
"08:03:06",6756.83984375
"08:03:07",6756.83984375
"08:03:08",6756.85986328125
"08:03:09",6756.83984375
"08:03:10",6756.93017578125
"08:03:11",6756.77001953125
"08:03:12",6756.8701171875
"08:03:13",6756.8701171875
"08:03:14",6756.8798828125
"08:03:15",6757.0498046875
"08:03:16",6757.0498046875
"08:03:17",6756.9599609375
"08:03:18",6756.81982421875
"08:03:19",6757.0498046875
"08:03:20",6757.0498046875
"08:03:21",6757.0498046875
"08:03:22",6757.43994140625
"08:03:23",6757.35009765625
"08:03:24",6757.490234375
"08:03:25",6757.93017578125
"08:03:26",6758.08984375
"08:03:27",6758.1298828125
"08:03:28",6758.2998046875
"08:03:29",6758.2998046875
"08:03:30",6758.580078125
"08:03:31",6758.669921875
"08:03:32",6758.5400390625
"08:03:33",6758.4599609375
"08:03:34",6758.580078125
"08:03:35",6758.580078125
"08:03:36",6758.52001953125
"08:03:37",6759.31005859375
"08:03:38",6759.35986328125
"08:03:39",6759.669921875
"08:03:40",6759.9501953125
"08:03:41",6759.75
"08:03:42",6760.08984375
"08:03:43",6760.080078125
"08:03:44",6760.009765625
"08:03:45",6760.0400390625
"08:03:46",6760.25
"08:03:47",6760.25
"08:03:48",6760.0498046875
"08:03:49",6759.93994140625
"08:03:50",6760.14013671875
"08:03:51",6760.009765625
"08:03:52",6760.27978515625
"08:03:53",6760.41015625
"08:03:54",6760.41015625
"08:03:55",6760.52001953125
"08:03:56",6760.52001953125
"08:03:57",6760.52978515625
"08:03:58",6760.56982421875
"08:03:59",6760.6201171875
"08:04:00",6760.6201171875
"08:04:01",6760.25
"08:04:02",6760.2900390625
"08:04:03",6760.16015625
"08:04:04",6760.2099609375
"08:04:05",6760.14013671875
"08:04:06",6759.9599609375
"08:04:07",6759.89990234375
"08:04:08",6759.85009765625
"08:04:09",6759.85009765625
"08:04:10",6759.66015625
"08:04:11",6759.41015625
"08:04:12",6759.2900390625
"08:04:13",6759.08984375
"08:04:14",6758.9501953125
"08:04:15",6758.8798828125
"08:04:16",6758.919921875
"08:04:17",6759.06005859375
"08:04:18",6759.08984375
"08:04:19",6759.169921875
"08:04:20",6759.39990234375
"08:04:21",6759.39013671875
"08:04:22",6759.41015625
"08:04:23",6759.2001953125
"08:04:24",6758.9501953125
"08:04:25",6758.740234375
"08:04:26",6758.759765625
"08:04:27",6759.240234375
"08:04:28",6758.77978515625
"08:04:29",6758.5498046875
"08:04:30",6758.919921875
"08:04:31",6759.009765625
"08:04:32",6758.919921875
"08:04:33",6759.02001953125
"08:04:34",6758.1298828125
"08:04:35",6758.10009765625
"08:04:36",6758.10986328125
"08:04:37",6758.1298828125
"08:04:38",6757.97021484375
"08:04:39",6757.7998046875
"08:04:40",6757.83984375
"08:04:41",6757.72021484375
"08:04:42",6757.72998046875
"08:04:43",6757.72021484375
"08:04:44",6757.669921875
"08:04:45",6757.64990234375
"08:04:46",6757.740234375
"08:04:47",6757.64013671875
"08:04:48",6757.7099609375
"08:04:49",6757.7998046875
"08:04:50",6757.93994140625
"08:04:51",6758.080078125
"08:04:52",6757.85009765625
"08:04:53",6757.85009765625
"08:04:54",6757.85986328125
"08:04:55",6757.97021484375
"08:04:56",6757.72998046875
"08:04:57",6757.72998046875
"08:04:58",6757.72998046875
"08:04:59",6757.759765625
"08:05:00",6757.759765625
"08:05:01",6757.89990234375
"08:05:02",6758.06005859375
"08:05:03",6758.240234375
"08:05:04",6758.22021484375
"08:05:05",6758.60009765625
"08:05:06",6758.330078125
"08:05:07",6758.330078125
"08:05:08",6758.240234375
"08:05:09",6758.39013671875
"08:05:10",6758.52001953125
"08:05:11",6759
"08:05:12",6759.0498046875
"08:05:13",6759.4599609375
"08:05:14",6759.56982421875
"08:05:15",6759.7998046875
"08:05:16",6760.06982421875
"08:05:17",6760.080078125
"08:05:18",6760.16015625
"08:05:19",6760.10009765625
"08:05:20",6760.35009765625
"08:05:21",6760.10986328125
"08:05:22",6759.9599609375
"08:05:23",6759.97998046875
"08:05:24",6760.39013671875
"08:05:25",6760.66015625
"08:05:26",6760.41015625
"08:05:27",6760.35009765625
"08:05:28",6760.3798828125
"08:05:29",6760.22998046875
"08:05:30",6760.27978515625
"08:05:31",6760.27978515625
"08:05:32",6760.18017578125
"08:05:33",6760.31982421875
"08:05:34",6760.2998046875
"08:05:35",6760.3701171875
"08:05:36",6760.39013671875
"08:05:37",6760.7998046875
"08:05:38",6760.91015625
"08:05:39",6761.39990234375
"08:05:40",6761.66015625
"08:05:41",6761.83984375
"08:05:42",6762.669921875
"08:05:43",6762.72998046875
"08:05:44",6763.0498046875
"08:05:45",6763.52001953125
"08:05:46",6763.85009765625
"08:05:47",6763.9501953125
"08:05:48",6763.9501953125
"08:05:49",6763.93017578125
"08:05:50",6764.3798828125
"08:05:51",6764.47021484375
"08:05:52",6764.4599609375
"08:05:53",6764.56982421875
"08:05:54",6764.56982421875
"08:05:55",6764.43017578125
"08:05:56",6764.4599609375
"08:05:57",6764.56005859375
"08:05:58",6764.10009765625
"08:05:59",6764.1201171875
"08:06:00",6764.0400390625
"08:06:01",6764.080078125
"08:06:02",6764.009765625
"08:06:03",6764.0498046875
"08:06:04",6764.02978515625
"08:06:05",6764.009765625
"08:06:06",6763.990234375
"08:06:07",6764.14013671875
"08:06:08",6764.22021484375
"08:06:09",6764.009765625
"08:06:10",6764.10986328125
"08:06:11",6764.06005859375
"08:06:12",6764.080078125
"08:06:13",6764.72021484375
"08:06:14",6764.85009765625
"08:06:15",6765.14013671875
"08:06:16",6765.240234375
"08:06:17",6765.3701171875
"08:06:18",6765.27001953125
"08:06:19",6765.2900390625
"08:06:20",6765.39013671875
"08:06:21",6765.2998046875
"08:06:22",6765.2900390625
"08:06:23",6765.22998046875
"08:06:24",6765.14013671875
"08:06:25",6765.0400390625
"08:06:26",6765.16015625
"08:06:27",6765.47021484375
"08:06:28",6765.7099609375
"08:06:29",6765.7001953125
"08:06:30",6765.6298828125
"08:06:31",6765.6201171875
"08:06:32",6765.7998046875
"08:06:33",6765.75
"08:06:34",6765.830078125
"08:06:35",6765.830078125
"08:06:36",6765.77978515625
"08:06:37",6765.89990234375
"08:06:38",6765.85009765625
"08:06:39",6765.60986328125
"08:06:40",6765.39013671875
"08:06:41",6765.31982421875
"08:06:42",6765.31982421875
"08:06:43",6764.93017578125
"08:06:44",6764.93017578125
"08:06:45",6765.10986328125
"08:06:46",6765.27978515625
"08:06:47",6765.2998046875
"08:06:48",6765.31982421875
"08:06:49",6765.41015625
"08:06:50",6765.5
"08:06:51",6765.509765625
"08:06:52",6765.56005859375
"08:06:53",6765.58984375
"08:06:54",6765.7998046875
"08:06:55",6765.81982421875
"08:06:56",6765.77978515625
"08:06:57",6765.72998046875
"08:06:58",6765.72998046875
"08:06:59",6765.7001953125
"08:07:00",6765.66015625
"08:07:01",6765.72998046875
"08:07:02",6765.85986328125
"08:07:03",6765.9501953125
"08:07:04",6765.89990234375
"08:07:05",6765.64990234375
"08:07:06",6765.830078125
"08:07:07",6765.81005859375
"08:07:08",6765.77001953125
"08:07:09",6765.81982421875
"08:07:10",6765.85986328125
"08:07:11",6766.009765625
"08:07:12",6766.02978515625
"08:07:13",6766.14013671875
"08:07:14",6766.0400390625
"08:07:15",6766.06005859375
"08:07:16",6766.06005859375
"08:07:17",6765.830078125
"08:07:18",6765.68994140625
"08:07:19",6765.759765625
"08:07:20",6765.759765625
"08:07:21",6765.83984375
"08:07:22",6765.91015625
"08:07:23",6765.830078125
"08:07:24",6766.16015625
"08:07:25",6766.240234375
"08:07:26",6766.240234375
"08:07:27",6766.16015625
"08:07:28",6766.22998046875
"08:07:29",6766.39013671875
"08:07:30",6766.39990234375
"08:07:31",6766.35009765625
"08:07:32",6766.3701171875
"08:07:33",6766.3701171875
"08:07:34",6766.5400390625
"08:07:35",6766.5
"08:07:36",6766.60986328125
"08:07:37",6766.6201171875
"08:07:38",6766.52978515625
"08:07:39",6766.4501953125
"08:07:40",6766.41015625
"08:07:41",6766.580078125
"08:07:42",6766.43017578125
"08:07:43",6766.7099609375
"08:07:44",6766.5400390625
"08:07:45",6766.43994140625
"08:07:46",6766.43994140625
"08:07:47",6766.27001953125
"08:07:48",6766.10986328125
"08:07:49",6766.2001953125
"08:07:50",6765.93017578125
"08:07:51",6765.89990234375
"08:07:52",6765.9599609375
"08:07:53",6765.93994140625
"08:07:54",6765.7998046875
"08:07:55",6765.77001953125
"08:07:56",6765.77001953125
"08:07:57",6765.669921875
"08:07:58",6765.5498046875
"08:07:59",6765.60986328125
"08:08:00",6765.81982421875
"08:08:01",6765.85009765625
"08:08:02",6765.759765625
"08:08:03",6765.47021484375
"08:08:04",6765.5
"08:08:05",6765.93017578125
"08:08:06",6765.89990234375
"08:08:07",6765.81005859375
"08:08:08",6765.919921875
"08:08:09",6765.9501953125
"08:08:10",6766.0498046875
"08:08:11",6766.27001953125
"08:08:12",6766.1201171875
"08:08:13",6766.06982421875
"08:08:14",6766.06982421875
"08:08:15",6765.990234375
"08:08:16",6765.97021484375
"08:08:17",6765.97021484375
"08:08:18",6766.0400390625
"08:08:19",6766.06005859375
"08:08:20",6766.080078125
"08:08:21",6766.02978515625
"08:08:22",6765.990234375
"08:08:23",6765.81005859375
"08:08:24",6765.93017578125
"08:08:25",6766.0498046875
"08:08:26",6766.169921875
"08:08:27",6766.47021484375
"08:08:28",6766.490234375
"08:08:29",6766.56005859375
"08:08:30",6766.52978515625
"08:08:31",6766.52978515625
"08:08:32",6766.5400390625
"08:08:33",6766.64990234375
"08:08:34",6766.60986328125
"08:08:35",6766.60986328125
"08:08:36",6766.60009765625
"08:08:37",6766.4501953125
"08:08:38",6766.47021484375
"08:08:39",6766.47021484375
"08:08:40",6766.39990234375
"08:08:41",6766.16015625
"08:08:42",6766.18017578125
"08:08:43",6766.009765625
"08:08:44",6766.06005859375
"08:08:45",6766.06005859375
"08:08:46",6766.2099609375
"08:08:47",6766.14990234375
"08:08:48",6766.169921875
"08:08:49",6766.18017578125
"08:08:50",6766.35986328125
"08:08:51",6766.35986328125
"08:08:52",6766.35986328125
"08:08:53",6766.31982421875
"08:08:54",6766.3701171875
"08:08:55",6766.419921875
"08:08:56",6766.4501953125
"08:08:57",6766.66015625
"08:08:58",6766.509765625
"08:08:59",6766.4599609375
"08:09:00",6766.39990234375
"08:09:01",6766.4599609375
"08:09:02",6766.4599609375
"08:09:03",6766.43994140625
"08:09:04",6766.43994140625
"08:09:05",6766.35009765625
"08:09:06",6766.330078125
"08:09:07",6766.330078125
"08:09:08",6766.35986328125
"08:09:09",6766.72021484375
"08:09:10",6766.89990234375
"08:09:11",6766.7998046875
"08:09:12",6766.77001953125
"08:09:13",6767.02001953125
"08:09:14",6767.3798828125
"08:09:15",6767.27978515625
"08:09:16",6767.3701171875
"08:09:17",6767.35986328125
"08:09:18",6767.330078125
"08:09:19",6767.330078125
"08:09:20",6767.330078125
"08:09:21",6767.27978515625
"08:09:22",6767.16015625
"08:09:23",6767.2001953125
"08:09:24",6767.1298828125
"08:09:25",6767.02001953125
"08:09:26",6766.9599609375
"08:09:27",6766.759765625
"08:09:28",6766.77978515625
"08:09:29",6766.9599609375
"08:09:30",6766.91015625
"08:09:31",6766.93994140625
"08:09:32",6766.89013671875
"08:09:33",6766.7998046875
"08:09:34",6766.759765625
"08:09:35",6766.740234375
"08:09:36",6766.75
"08:09:37",6766.7900390625
"08:09:38",6766.81005859375
"08:09:39",6766.77001953125
"08:09:40",6766.72021484375
"08:09:41",6766.669921875
"08:09:42",6766.6298828125
"08:09:43",6766.5
"08:09:44",6766.490234375
"08:09:45",6766.68017578125
"08:09:46",6766.5498046875
"08:09:47",6766.58984375
"08:09:48",6766.6201171875
"08:09:49",6766.52001953125
"08:09:50",6766.4501953125
"08:09:51",6766.2998046875
"08:09:52",6766.31005859375
"08:09:53",6766.35009765625
"08:09:54",6766.5
"08:09:55",6766.5
"08:09:56",6766.2001953125
"08:09:57",6766.25
"08:09:58",6766.2998046875
"08:09:59",6765.990234375
"08:10:00",6765.8798828125
"08:10:01",6765.9599609375
"08:10:02",6766.18994140625
"08:10:03",6766.18994140625
"08:10:04",6766.31982421875
"08:10:05",6766.22021484375
"08:10:06",6766.14990234375
"08:10:07",6765.8701171875
"08:10:08",6765.93994140625
"08:10:09",6765.83984375
"08:10:10",6765.77978515625
"08:10:11",6765.68017578125
"08:10:12",6765.66015625
"08:10:13",6765.7099609375
"08:10:14",6765.6201171875
"08:10:15",6765.6201171875
"08:10:16",6765.68994140625
"08:10:17",6765.759765625
"08:10:18",6765.7099609375
"08:10:19",6765.68017578125
"08:10:20",6765.85986328125
"08:10:21",6765.8798828125
"08:10:22",6765.8701171875
"08:10:23",6765.89013671875
"08:10:24",6765.97021484375
"08:10:25",6766.02001953125
"08:10:26",6766.08984375
"08:10:27",6766.06005859375
"08:10:28",6766.06982421875
"08:10:29",6766.1201171875
"08:10:30",6766.14990234375
"08:10:31",6766.18994140625
"08:10:32",6766.1201171875
"08:10:33",6766.18017578125
"08:10:34",6766.18017578125
"08:10:35",6766.2998046875
"08:10:36",6766.27978515625
"08:10:37",6766.330078125
"08:10:38",6766.4599609375
"08:10:39",6766.4599609375
"08:10:40",6766.85986328125
"08:10:41",6766.91015625
"08:10:42",6767.10009765625
"08:10:43",6767.06982421875
"08:10:44",6767.06982421875
"08:10:45",6767.06982421875
"08:10:46",6767.009765625
"08:10:47",6766.9501953125
"08:10:48",6767.08984375
"08:10:49",6767.08984375
"08:10:50",6767.08984375
"08:10:51",6767.02978515625
"08:10:52",6767.08984375
"08:10:53",6767.0400390625
"08:10:54",6767.0400390625
"08:10:55",6767.02978515625
"08:10:56",6767.18994140625
"08:10:57",6766.93994140625
"08:10:58",6766.89013671875
"08:10:59",6766.89013671875
"08:11:00",6766.72998046875
"08:11:01",6766.85986328125
"08:11:02",6766.93994140625
"08:11:03",6767.0400390625
"08:11:04",6767.0498046875
"08:11:05",6766.97998046875
"08:11:06",6766.85986328125
"08:11:07",6766.89013671875
"08:11:08",6766.93994140625
"08:11:09",6766.919921875
"08:11:10",6766.81982421875
"08:11:11",6766.8701171875
"08:11:12",6766.9501953125
"08:11:13",6767.0498046875
"08:11:14",6767.08984375
"08:11:15",6767.08984375
"08:11:16",6767.169921875
"08:11:17",6767.169921875
"08:11:18",6767.02978515625
"08:11:19",6767.02001953125
"08:11:20",6767.080078125
"08:11:21",6767.0400390625
"08:11:22",6766.8701171875
"08:11:23",6766.81982421875
"08:11:24",6767.0498046875
"08:11:25",6766.9599609375
"08:11:26",6767.06982421875
"08:11:27",6767.2099609375
"08:11:28",6767.16015625
"08:11:29",6767.3798828125
"08:11:30",6767.27978515625
"08:11:31",6767.43017578125
"08:11:32",6767.509765625
"08:11:33",6767.6201171875
"08:11:34",6767.6201171875
"08:11:35",6767.64990234375
"08:11:36",6767.60009765625
"08:11:37",6767.509765625
"08:11:38",6767.56005859375
"08:11:39",6767.60009765625
"08:11:40",6767.56005859375
"08:11:41",6767.509765625
"08:11:42",6767.6201171875
"08:11:43",6767.56982421875
"08:11:44",6767.509765625
"08:11:45",6767.509765625
"08:11:46",6767.7099609375
"08:11:47",6767.58984375
"08:11:48",6767.6201171875
"08:11:49",6767.58984375
"08:11:50",6767.56005859375
"08:11:51",6767.56982421875
"08:11:52",6767.58984375
"08:11:53",6767.56005859375
"08:11:54",6767.60009765625
"08:11:55",6767.85986328125
"08:11:56",6767.91015625
"08:11:57",6767.93994140625
"08:11:58",6767.97998046875
"08:11:59",6767.97998046875
"08:12:00",6768.02978515625
"08:12:01",6768.1298828125
"08:12:02",6768.14013671875
"08:12:03",6768.27001953125
"08:12:04",6768.2900390625
"08:12:05",6768.330078125
"08:12:06",6768.25
"08:12:07",6768.25
"08:12:08",6768.47998046875
"08:12:09",6768.22998046875
"08:12:10",6768.080078125
"08:12:11",6767.830078125
"08:12:12",6767.77001953125
"08:12:13",6767.7001953125
"08:12:14",6767.5400390625
"08:12:15",6767.58984375
"08:12:16",6767.4599609375
"08:12:17",6767.5
"08:12:18",6767.580078125
"08:12:19",6767.60009765625
"08:12:20",6767.56982421875
"08:12:21",6767.0498046875
"08:12:22",6767.06982421875
"08:12:23",6767.080078125
"08:12:24",6766.9599609375
"08:12:25",6767.27978515625
"08:12:26",6767.330078125
"08:12:27",6767.31005859375
"08:12:28",6767.31005859375
"08:12:29",6767.419921875
"08:12:30",6767.52001953125
"08:12:31",6767.6201171875
"08:12:32",6767.6201171875
"08:12:33",6767.66015625
"08:12:34",6767.669921875
"08:12:35",6767.669921875
"08:12:36",6767.81982421875
"08:12:37",6767.81982421875
"08:12:38",6767.72021484375
"08:12:39",6767.72021484375
"08:12:40",6767.72998046875
"08:12:41",6767.72998046875
"08:12:42",6767.56005859375
"08:12:43",6767.52978515625
"08:12:44",6767.669921875
"08:12:45",6767.919921875
"08:12:46",6767.81982421875
"08:12:47",6767.81982421875
"08:12:48",6767.7900390625
"08:12:49",6767.60986328125
"08:12:50",6767.4501953125
"08:12:51",6767.68994140625
"08:12:52",6767.77978515625
"08:12:53",6767.9599609375
"08:12:54",6768.02001953125
"08:12:55",6768.10009765625
"08:12:56",6768.0498046875
"08:12:57",6768.06005859375
"08:12:58",6768.0498046875
"08:12:59",6768.0498046875
"08:13:00",6768.02001953125
"08:13:01",6768.0400390625
"08:13:02",6767.990234375
"08:13:03",6768.02978515625
"08:13:04",6768
"08:13:05",6768
"08:13:06",6768.10986328125
"08:13:07",6768.02001953125
"08:13:08",6767.93017578125
"08:13:09",6767.830078125
"08:13:10",6767.9599609375
"08:13:11",6767.66015625
"08:13:12",6767.58984375
"08:13:13",6767.64013671875
"08:13:14",6767.64013671875
"08:13:15",6768.06982421875
"08:13:16",6768.06005859375
"08:13:17",6768.06982421875
"08:13:18",6768.080078125
"08:13:19",6768.06005859375
"08:13:20",6767.66015625
"08:13:21",6767.6201171875
"08:13:22",6767.509765625
"08:13:23",6767.5
"08:13:24",6767.5
"08:13:25",6767.5
"08:13:26",6767.5
"08:13:27",6767.5400390625
"08:13:28",6767.6298828125
"08:13:29",6767.56005859375
"08:13:30",6767.56005859375
"08:13:31",6767.56982421875
"08:13:32",6767.580078125
"08:13:33",6767.33984375
"08:13:34",6767.3701171875
"08:13:35",6767.33984375
"08:13:36",6767.3701171875
"08:13:37",6767.31982421875
"08:13:38",6767.33984375
"08:13:39",6767.27978515625
"08:13:40",6767.2998046875
"08:13:41",6767.25
"08:13:42",6767.27978515625
"08:13:43",6767.27978515625
"08:13:44",6767.259765625
"08:13:45",6767.2900390625
"08:13:46",6767.31005859375
"08:13:47",6767.10986328125
"08:13:48",6766.7998046875
"08:13:49",6766.81005859375
"08:13:50",6766.81005859375
"08:13:51",6766.93017578125
"08:13:52",6766.9599609375
"08:13:53",6767.22021484375
"08:13:54",6767.1201171875
"08:13:55",6767.1201171875
"08:13:56",6767.10009765625
"08:13:57",6767.10009765625
"08:13:58",6767.08984375
"08:13:59",6767.009765625
"08:14:00",6766.93994140625
"08:14:01",6766.919921875
"08:14:02",6766.89013671875
"08:14:03",6767.0400390625
"08:14:04",6767.02978515625
"08:14:05",6766.990234375
"08:14:06",6767.1201171875
"08:14:07",6767.1201171875
"08:14:08",6767.18017578125
"08:14:09",6766.9501953125
"08:14:10",6767.02001953125
"08:14:11",6767.02001953125
"08:14:12",6766.9599609375
"08:14:13",6766.93994140625
"08:14:14",6766.89013671875
"08:14:15",6766.89013671875
"08:14:16",6766.89990234375
"08:14:17",6766.919921875
"08:14:18",6766.93994140625
"08:14:19",6767
"08:14:20",6767.35986328125
"08:14:21",6767.35986328125
"08:14:22",6767.2099609375
"08:14:23",6767.22998046875
"08:14:24",6767.009765625
"08:14:25",6766.85986328125
"08:14:26",6766.85009765625
"08:14:27",6766.8798828125
"08:14:28",6766.81982421875
"08:14:29",6767.18994140625
"08:14:30",6767.10009765625
"08:14:31",6766.56982421875
"08:14:32",6766.509765625
"08:14:33",6766.47998046875
"08:14:34",6766.64990234375
"08:14:35",6766.66015625
"08:14:36",6766.58984375
"08:14:37",6766.58984375
"08:14:38",6766.39013671875
"08:14:39",6766.3798828125
"08:14:40",6766.580078125
"08:14:41",6766.580078125
"08:14:42",6766.66015625
"08:14:43",6766.7900390625
"08:14:44",6766.7900390625
"08:14:45",6766.8798828125
"08:14:46",6767.009765625
"08:14:47",6767.009765625
"08:14:48",6767.009765625
"08:14:49",6767.080078125
"08:14:50",6767
"08:14:51",6767.39990234375
"08:14:52",6768.02001953125
"08:14:53",6768.08984375
"08:14:54",6768.18994140625
"08:14:55",6768.33984375
"08:14:56",6768.18994140625
"08:14:57",6768.240234375
"08:14:58",6768.240234375
"08:14:59",6768.10986328125
"08:15:00",6768.0498046875
"08:15:01",6768.0400390625
"08:15:02",6768.1201171875
"08:15:03",6768.1201171875
"08:15:04",6768.02001953125
"08:15:05",6768.16015625
"08:15:06",6768.18017578125
"08:15:07",6768.14013671875
"08:15:08",6768.06005859375
"08:15:09",6768.02001953125
"08:15:10",6768.0400390625
"08:15:11",6768.08984375
"08:15:12",6768.169921875
"08:15:13",6768.2998046875
"08:15:14",6768.330078125
"08:15:15",6768.4501953125
"08:15:16",6768.47021484375
"08:15:17",6768.47021484375
"08:15:18",6768.56005859375
"08:15:19",6768.72021484375
"08:15:20",6768.8701171875
"08:15:21",6768.85986328125
"08:15:22",6768.85986328125
"08:15:23",6768.85986328125
"08:15:24",6768.8701171875
"08:15:25",6769.10009765625
"08:15:26",6769.25
"08:15:27",6769.3701171875
"08:15:28",6769.33984375
"08:15:29",6769.3701171875
"08:15:30",6769.3701171875
"08:15:31",6769.509765625
"08:15:32",6769.6201171875
"08:15:33",6769.6201171875
"08:15:34",6769.8798828125
"08:15:35",6769.8798828125
"08:15:36",6769.93017578125
"08:15:37",6770.06005859375
"08:15:38",6770.080078125
"08:15:39",6770.18017578125
"08:15:40",6770.14990234375
"08:15:41",6770.08984375
"08:15:42",6769.97021484375
"08:15:43",6769.85986328125
"08:15:44",6770.22998046875
"08:15:45",6770.330078125
"08:15:46",6770.2998046875
"08:15:47",6770.2998046875
"08:15:48",6770.52001953125
"08:15:49",6770.4599609375
"08:15:50",6770.25
"08:15:51",6770.240234375
"08:15:52",6770.22021484375
"08:15:53",6770.18017578125
"08:15:54",6770.080078125
"08:15:55",6770.1298828125
